2.5,0.12624,-0.33765,-0.44819,-0.58332,-0.31236,-0.098611,-0.038057,-0.00563,-0.27741,-0.19957,-0.039411,-0.0033512,-0.05258,-0.22756,-0.55947,-0.084439,-0.060876,-0.02226
7.5,-0.335,-0.17463,-0.49676,-0.4217,-0.02388,-0.65158,-0.40088,-0.14568,-0.09871,-0.03306,-0.23101,0.11978,-0.04205,-0.23706,-0.12644,0.70871,0.20033,-0.07282
12.5,-0.35686,-0.55185,-0.64919,-0.42906,0.20904,-0.24361,-0.34408,-0.01937,-0.35933,-0.07449,-0.15919,-0.20449,0.04719,-0.44576,-0.17109,0.25104,-0.54123,-0.10168
17.5,-0.00432,-0.5041,-0.49601,-0.49832,0.14947,-0.34604,-0.63195,-0.01614,-0.22026,-0.06058,-0.2738,-0.54395,0.1912,-0.20979,-0.31584,-0.31207,-0.38294,-0.0268
22.5,-0.13738,-0.54099,-0.59341,-0.33245,0.02744,-0.15683,-0.23723,-0.046603,-0.09815,-0.14884,0.1149,-0.0376,0.11133,-0.29892,-0.05608,-0.04225,-0.13974,-0.08292
27.5,-0.36296,-0.55715,-0.5097,-0.38751,0.07592,0.07418,-0.25975,0.053029,-0.01253,0.03065,0.07784,0.35412,0.04254,-0.08087,0.09351,-0.28953,0.10659,-0.028632
32.5,0.02793,-0.41516,-0.23309,-0.22671,0.15203,-0.24044,0.1588,0.01113,0.01243,0.03666,-0.09309,0.09289,0.25651,0.04269,0.12845,0.69925,0.06803,0.035141
37.5,-0.02562,-0.39047,-0.29054,0.01885,-0.04686,-0.02198,-0.54283,0.092882,0.00334,0.02728,-0.06091,0.23655,0.25418,0.09914,0.21388,0.22438,-0.08668,0.025639
42.5,0.16565,-0.41714,-0.69267,0.39478,-0.05108,-0.14533,-0.0012175,-0.021986,0.037133,-0.02595,-0.00949,0.28466,0.55969,0.17846,0.12647,0.41494,-0.12398,0.050189
47.5,-0.05953,-0.44801,-0.09045,0.42593,-0.077687,-0.13383,0.27555,0.077342,-0.009959,0.19755,0.05171,0.10592,0.17547,-0.05774,0.22512,0.08172,0.07162,0.024206
52.5,0.06891,-0.209,-0.03255,-0.03258,0.07647,-0.05961,-0.35504,0.055376,0.11084,-0.12906,0.00028,0.06949,0.55443,0.30636,0.28573,0.11366,-0.03294,0.063088
57.5,0.05891,-0.32213,0.11691,0.01016,-0.00325,0.09197,-0.47303,0.14445,0.021965,0.04714,0.08618,0.18843,0.3008,0.38289,0.0491,0.01785,0.43599,0.089972
62.5,0.16974,0.0036551,-0.14721,0.071,0.14715,0.08988,-0.24809,0.04453,0.095711,0.00172,0.2528,-0.11538,0.2617,0.28196,0.32827,-0.08195,0.06429,0.12742
67.5,0.12878,0.091708,0.23865,0.26947,0.2115,0.24457,-0.08842,-0.009969,0.18434,0.04378,0.4378,0.10116,-0.0782,0.33077,0.35628,0.48975,0.04476,0.15001
72.5,0.25684,0.57658,-0.04712,0.31728,0.23384,0.13274,0.14794,0.28655,0.35581,0.28167,0.20309,-0.04659,0.32996,0.46323,0.43816,0.45382,-0.12392,0.11885
77.5,0.01591,0.24663,-0.13323,0.49767,0.06515,0.33343,-0.09508,0.20597,0.10715,0.40291,0.10169,0.0861,0.3906,0.36382,0.4258,-0.49445,0.08882,0.4061
82.5,0.13527,0.32796,0.15003,0.88223,0.09505,0.2613,0.94453,0.15176,0.11355,0.28995,0.06779,-0.21564,0.79697,0.44773,0.20376,0.23131,0.45621,0.37563
87.5,0.07597,0.050926,-0.26498,0.09345,0.21662,0.37418,0.00598,0.28185,0.25622,0.19739,0.11806,0.12248,0.36088,0.07499,0.42917,-0.25654,0.45679,0.16241
92.5,0.25406,-0.18986,-0.18289,1.4487,0.17329,0.19649,0.63653,0.35627,0.34329,0.19458,-0.17555,0.31769,0.22679,0.47112,0.32377,-0.06704,0.23917,0.16333
97.5,0.15621,-0.090602,-0.66276,-0.17309,0.04694,-0.00525,-0.01135,0.13503,0.06558,0.38915,-0.22409,-0.53838,0.76025,0.77778,0.23622,0.5225,0.63788,0.39366
102.5,0.14952,0.027939,-0.6067,-0.34286,0.13126,0.301,-0.07405,-0.080276,-0.20543,0.10726,-0.00921,0.4223,0.22386,0.23389,0.13298,0.39828,0.96256,0.12083
107.5,0.49871,-0.35305,-0.30725,0.042802,0.30284,0.04175,0.062717,-0.24668,-0.40214,0.44841,0.31426,0.59553,0.44424,0.25752,0.16791,-0.26524,0.2744,0.084841
112.5,-0.13671,-0.21587,-0.18526,-0.37838,-0.12912,0.04695,-0.18172,-0.24453,-0.062336,0.15431,0.03012,0.09043,0.83836,0.052729,-0.020752,0.060431,-0.1796,-0.32791
117.5,-0.10839,-0.25705,-0.22404,-0.37338,-0.011968,-0.3544,-0.15752,-0.47718,-0.47609,-0.16705,-0.037551,-0.2766,0.68559,-0.023017,-0.18458,-0.7217,-0.21956,-0.34154
122.5,-0.26795,-0.035458,-0.11631,-0.13024,-0.44517,-0.50853,-0.14268,-0.49201,-0.59012,-0.20616,-0.27719,-0.46027,0.86455,-0.32503,-0.41423,-0.17933,-0.44105,-0.52215
127.5,-0.49149,-0.23289,-0.17072,-0.19243,-0.36647,-0.3473,-0.37862,-0.51817,-0.56179,-0.42044,-0.49022,-0.40196,0.2895,-0.44707,-0.65823,-0.54299,-0.54184,-0.49767
132.5,-0.46587,-0.19196,0.017148,-0.44354,-0.47366,-0.43308,-0.30705,-0.36258,-0.46976,-0.47948,-0.41708,-0.50353,-0.11123,-0.10398,-0.57335,-0.43565,-0.60239,-0.46047
137.5,-0.24647,-0.011055,0.088477,-0.050963,-0.32465,-0.39082,-0.24081,-0.17416,-0.32826,-0.30315,-0.25516,-0.28677,-0.44505,-0.30583,-0.2443,-0.36296,-0.52019,-0.20853
142.5,0.014648,0.077808,0.51706,0.26156,-0.26743,-0.2859,-0.17188,-0.017074,-0.18441,-0.20553,-0.15644,-0.093195,-0.075387,-0.13846,0.14798,-0.37698,-0.086309,0.51387
147.5,-0.0615,-0.058924,0.31392,-0.082929,-0.045526,-0.16252,-0.1402,-0.023424,-0.24176,-0.10341,-0.18671,-0.34321,-0.07277,-0.18568,-0.015937,-0.33109,0.10529,0.46321
152.5,-0.17776,0.019846,0.73631,0.022686,-0.065896,0.027466,-0.14696,0.050678,-0.19311,-0.11577,-0.14381,-0.25685,-0.34714,-0.051472,0.10523,0.096219,-0.15624,0.15715
157.5,0.010237,0.12475,0.48012,-0.32198,-0.048754,0.032624,0.12116,-0.26535,0.011714,-0.21478,-0.32085,-0.34412,-0.43005,-0.41318,-0.030893,-0.24971,-0.39068,-0.092077
162.5,-0.16235,-0.20962,0.33643,-0.13283,-0.080757,-0.11594,-0.15202,-0.27904,0.11438,-0.20481,-0.19549,-0.19036,-0.35169,-0.47058,-0.25691,-0.104,-0.51886,-0.39999
167.5,-0.34452,0.03614,-0.1107,-0.4511,-0.027,0.15567,-0.23077,-0.23626,-0.16969,-0.31745,-0.22153,-0.39159,-0.42534,-0.41649,-0.51813,-0.10545,-0.3612,-0.36279
172.5,0.03218,-0.040188,-0.27444,-0.31695,-0.00967,0.11703,-0.12147,-0.0856,0.12119,0.08951,-0.1879,-0.15854,0.1582,-0.21395,-0.24935,-0.38626,-0.24783,0.1876
